anime_id,title,type,source,episodes,rating,score,popularity,members,favorites,studio,duration_min,aired_from_year,prem_season,Comedy,Supernatural,Romance,Shounen,Parody,School,Magic,Shoujo,Drama,Fantasy,Kids,Action,Music,SliceofLife,Josei,Harem,ShounenAi,Adventure,SuperPower,Sci-Fi,Ecchi,Seinen,MartialArts,Game,Sports,Demons,Historical,Horror,Mystery,Psychological,Vampire,Mecha,Military,Space,Samurai,Thriller,Hentai,Yaoi,ShoujoAi,Police,Cars,Dementia,Yuri
1858,Gakuen Utopia Manabi Straight!,TV,Original,12,G - All Ages,7.34,2496,22712,86,ufotable,24.0,2007.0,Spring,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32160,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,Movie,Original,1,G - All Ages,7.05,7607,1400,4,Toei Animation,70.0,2016.0,Spring,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,OVA,Manga,1,PG-13 - Teens 13 or older,7.37,3824,9145,3,TMS Entertainment,24.0,2007.0,Spring,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,Special,Manga,1,PG-13 - Teens 13 or older,7.33,2222,27667,86,A-1 Pictures,24.0,2018.0,Spring,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,Kyou kara Maou!,TV,Light novel,78,PG-13 - Teens 13 or older,7.84,1182,69454,1325,Studio Deen,25.0,2004.0,Summer,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11113,Usagi Drop Specials,Special,Manga,4,PG-13 - Teens 13 or older,8.05,1629,45663,27,Production I.G,5.0,2011.0,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30790,Yowamushi Pedal: Re:ROAD,Movie,Manga,1,PG-13 - Teens 13 or older,7.48,4846,5094,6,TMS Entertainment,89.0,2015.0,Summer,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14951,Wonderful Rush,Music,Music,1,PG-13 - Teens 13 or older,7.41,3833,9113,17,Sunrise,6.0,2012.0,Fall,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6946,Mudazumo Naki Kaikaku: The Legend of Koizumi,OVA,Manga,3,R - 17+ (violence & profanity),7.05,3669,10093,20,TYO Animations,8.0,2010.0,Spring,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36522,Ling Qi 2,TV,Web manga,12,PG-13 - Teens 13 or older,7.61,3861,8970,51,Haoliners Animation League,24.0,2018.0,Spring,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,Inukami!,TV,Light novel,26,PG-13 - Teens 13 or older,7.35,1455,54044,216,Seven Arcs,23.0,2006.0,Summer,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37051,Petit☆Dream Stars! Let&#039;s La Cooking? Showtime!,Movie,Original,1,G - All Ages,6.31,10621,275,0,Toei Animation,5.0,2017.0,Winter,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25389,Dragon Ball Z Movie 15: Fukkatsu no F,Movie,Manga,1,PG-13 - Teens 13 or older,7.4,1221,66741,90,Toei Animation,107.0,2015.0,Summer,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5288,RahXephon Specials,Special,Original,2,PG-13 - Teens 13 or older,6.62,6020,2925,0,Bones,19.0,2003.0,Fall,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32437,One Piece: Long Ring Long Land-hen,Special,Manga,1,PG-13 - Teens 13 or older,6.94,5146,4386,18,Toei Animation,75.0,2015.0,Winter,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,Movie,Original,1,G - All Ages,7.68,4505,6077,4,TYO Animations,52.0,2015.0,Summer,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34299,Digimon Adventure tri. 4: Soushitsu,Movie,Original,1,PG-13 - Teens 13 or older,7.56,2209,27924,114,Toei Animation,82.0,2017.0,Spring,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
477,Aria The Animation,TV,Manga,13,G - All Ages,7.75,896,95917,1536,Hal Film Maker,24.0,2005.0,Winter,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
617,Juubee Ninpuuchou,Movie,Original,1,R+ - Mild Nudity,7.66,1160,70920,641,Madhouse,94.0,1993.0,Summer,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
797,Hanaukyou Maid-tai OVA,OVA,Manga,3,R+ - Mild Nudity,6.78,4172,7416,5,Daume,14.0,2001.0,Fall,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320,Harbor Light Monogatari: Fashion Lala yori,OVA,Original,1,PG-13 - Teens 13 or older,5.4,8276,997,1,Studio Pierrot,48.0,1988.0,Spring,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32806,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,Movie,Original,1,PG - Children,7.34,7479,1478,1,Bandai Namco Pictures,27.0,2016.0,Fall,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9745,Sengoku Basara Movie: The Last Party,Movie,Game,1,PG-13 - Teens 13 or older,7.71,2582,21317,75,Production I.G,93.0,2011.0,Summer,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14617,Stranger: Mukou Hadan Pilot,Special,Original,1,R - 17+ (violence & profanity),7.06,4296,6867,22,Bones,3.0,2009.0,Summer,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29511,Ongaku Shoujo,Movie,Original,1,PG-13 - Teens 13 or older,6.31,3973,8309,6,Studio Deen,25.0,2015.0,Spring,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9581,MM! Specials,Special,Light novel,9,R+ - Mild Nudity,6.74,2367,24869,17,Xebec,1.0,2010.0,Winter,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13055,Sankarea OVA,OVA,Manga,2,R+ - Mild Nudity,7.34,1229,66121,41,Studio Deen,24.0,2012.0,Summer,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3159,The Kabocha Wine,TV,Manga,95,PG-13 - Teens 13 or older,6.87,7715,1322,5,Toei Animation,25.0,1982.0,Fall,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28539,Garo Movie: Divine Flame,Movie,Original,1,R+ - Mild Nudity,7.77,3139,14410,18,MAPPA,78.0,2016.0,Summer,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21557,Omoide no Marnie,Movie,Novel,1,G - All Ages,8.28,897,95955,910,Studio Ghibli,103.0,2014.0,Fall,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
28013,Macross Δ,TV,Original,26,PG-13 - Teens 13 or older,7.31,1682,43576,294,Satelight,23.0,2016.0,Summer,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,OVA,Manga,4,PG-13 - Teens 13 or older,7.48,4140,7545,15,Studio Pierrot,23.0,1995.0,Winter,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8481,"""Bungaku Shoujo"" Memoire",OVA,Light novel,3,PG-13 - Teens 13 or older,7.46,2581,21328,27,Production I.G,24.0,2010.0,Summer,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31756,Owari no Seraph: The Beginning of the End,Special,Manga,1,R - 17+ (violence & profanity),7.15,2428,23862,56,Wit Studio,24.0,2015.0,Winter,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7818,Yousei Ou,OVA,Manga,1,R+ - Mild Nudity,5.68,8907,712,0,Madhouse,60.0,1988.0,Winter,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1228,Chivas 1-2-3,OVA,Manga,2,R - 17+ (violence & profanity),6.14,6525,2337,2,Daume,27.0,1999.0,Fall,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
